SNo_x,District,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,Year,SNo_y,financial_metric_1,financial_metric_2,financial_metric_3,financial_metric_4,financial_metric_5,financial_metric_6,financial_metric_7,financial_metric_8,financial_metric_9,financial_metric_10,financial_metric_11,financial_metric_12,financial_metric_13,financial_metric_14,financial_metric_15,financial_metric_16,financial_metric_17,financial_metric_18,financial_metric_19,financial_metric_20,financial_metric_21,financial_metric_22,financial_metric_23,financial_metric_24,financial_metric_25,financial_metric_26,financial_metric_27,financial_metric_28,metric_1_yoy_change,metric_1_rolling_avg,metric_1_status,metric_2_yoy_change,metric_2_rolling_avg,metric_2_status,metric_3_yoy_change,metric_3_rolling_avg,metric_3_status,metric_4_yoy_change,metric_4_rolling_avg,metric_4_status,metric_5_yoy_change,metric_5_rolling_avg,metric_5_status,metric_6_yoy_change,metric_6_rolling_avg,metric_6_status,metric_7_yoy_change,metric_7_rolling_avg,metric_7_status,metric_8_yoy_change,metric_8_rolling_avg,metric_8_status,metric_9_yoy_change,metric_9_rolling_avg,metric_9_status,metric_10_yoy_change,metric_10_rolling_avg,metric_10_status,metric_11_yoy_change,metric_11_rolling_avg,metric_11_status,metric_12_yoy_change,metric_12_rolling_avg,metric_12_status,metric_13_yoy_change,metric_13_rolling_avg,metric_13_status,metric_14_yoy_change,metric_14_rolling_avg,metric_14_status,metric_15_yoy_change,metric_15_rolling_avg,metric_15_status,metric_16_yoy_change,metric_16_rolling_avg,metric_16_status,metric_17_yoy_change,metric_17_rolling_avg,metric_17_status,metric_18_yoy_change,metric_18_rolling_avg,metric_18_status,metric_19_yoy_change,metric_19_rolling_avg,metric_19_status,metric_20_yoy_change,metric_20_rolling_avg,metric_20_status,metric_21_yoy_change,metric_21_rolling_avg,metric_21_status,metric_22_yoy_change,metric_22_rolling_avg,metric_22_status,metric_23_yoy_change,metric_23_rolling_avg,metric_23_status,metric_24_yoy_change,metric_24_rolling_avg,metric_24_status,metric_25_yoy_change,metric_25_rolling_avg,metric_25_status,metric_26_yoy_change,metric_26_rolling_avg,metric_26_status,metric_27_yoy_change,metric_27_rolling_avg,metric_27_status,metric_28_yoy_change,metric_28_rolling_avg,metric_28_status,metric_29_yoy_change,metric_29_rolling_avg,metric_29_status,metric_30_yoy_change,metric_30_rolling_avg,metric_30_status,financial_metric_1_yoy_change,financial_metric_1_rolling_avg,financial_metric_1_status,financial_metric_2_yoy_change,financial_metric_2_rolling_avg,financial_metric_2_status,financial_metric_3_yoy_change,financial_metric_3_rolling_avg,financial_metric_3_status,financial_metric_4_yoy_change,financial_metric_4_rolling_avg,financial_metric_4_status,financial_metric_5_yoy_change,financial_metric_5_rolling_avg,financial_metric_5_status,financial_metric_6_yoy_change,financial_metric_6_rolling_avg,financial_metric_6_status,financial_metric_7_yoy_change,financial_metric_7_rolling_avg,financial_metric_7_status,financial_metric_8_yoy_change,financial_metric_8_rolling_avg,financial_metric_8_status,financial_metric_9_yoy_change,financial_metric_9_rolling_avg,financial_metric_9_status,financial_metric_10_yoy_change,financial_metric_10_rolling_avg,financial_metric_10_status,financial_metric_11_yoy_change,financial_metric_11_rolling_avg,financial_metric_11_status,financial_metric_12_yoy_change,financial_metric_12_rolling_avg,financial_metric_12_status,financial_metric_13_yoy_change,financial_metric_13_rolling_avg,financial_metric_13_status,financial_metric_14_yoy_change,financial_metric_14_rolling_avg,financial_metric_14_status,financial_metric_15_yoy_change,financial_metric_15_rolling_avg,financial_metric_15_status,financial_metric_16_yoy_change,financial_metric_16_rolling_avg,financial_metric_16_status,financial_metric_17_yoy_change,financial_metric_17_rolling_avg,financial_metric_17_status,financial_metric_18_yoy_change,financial_metric_18_rolling_avg,financial_metric_18_status,financial_metric_19_yoy_change,financial_metric_19_rolling_avg,financial_metric_19_status,financial_metric_20_yoy_change,financial_metric_20_rolling_avg,financial_metric_20_status,financial_metric_21_yoy_change,financial_metric_21_rolling_avg,financial_metric_21_status,financial_metric_22_yoy_change,financial_metric_22_rolling_avg,financial_metric_22_status,financial_metric_23_yoy_change,financial_metric_23_rolling_avg,financial_metric_23_status,financial_metric_24_yoy_change,financial_metric_24_rolling_avg,financial_metric_24_status,financial_metric_25_yoy_change,financial_metric_25_rolling_avg,financial_metric_25_status,financial_metric_26_yoy_change,financial_metric_26_rolling_avg,financial_metric_26_status,financial_metric_27_yoy_change,financial_metric_27_rolling_avg,financial_metric_27_status,financial_metric_28_yoy_change,financial_metric_28_rolling_avg,financial_metric_28_status,financial_score,future_score,future_risk
46.0,LALITPUR,16927,142226,14844,335109,7311,259249,6327,287406,5979,332723,5865,384820,6122,463406,13111,1181310,11897,1189700,55,5578,0,0,0,0,0,0,0,0,88438,4581527,2024,15,,-123.3,0.0,0.0,0.0,16686.07,0.0,16562.77,10567.6,654.16,4380.58,517.7,473.7,2.71,476.4,16596.44,100.2,-33.67,2.43,2.12,15.08,3.48,23.11,,,,,,-6100.0,21099.666666666668,Decrease,-47956.0,174572.33333333334,Decrease,-3058.0,16646.666666666668,Decrease,-77377.0,381956.6666666667,Decrease,-326.0,7260.333333333333,Slight increase,-12172.0,257989.0,Slight increase,-633.0,6618.666666666667,Stable,-26852.0,299095.3333333333,Stable,-186.0,6054.0,Stable,-8839.0,336506.6666666667,Stable,999.0,5613.333333333333,Slight increase,65680.0,366925.6666666667,Slight increase,2006.0,4791.333333333333,High increase,152644.0,362009.6666666667,High increase,5149.0,9305.333333333334,High increase,460338.0,837980.3333333334,High increase,-2697.0,15653.0,Decrease,-269700.0,1565300.0,Decrease,-49.0,54.0,Slight increase,-5086.0,5516.333333333333,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-4895.0,93096.33333333331,Stable,230680.0,4587852.0,Stable,,,No trend yet,-48.49,-76.02333333333333,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,291.5499999999993,15105.336666666664,High increase,0.0,0.0,Stable,16562.77,5520.923333333333,High increase,10567.6,3522.5333333333333,High increase,654.16,218.0533333333333,High increase,4380.58,1460.1933333333334,High increase,-15802.009999999998,9680.956666666663,Decrease,473.7,157.9,High increase,-9249.27,6344.94,Decrease,35.44,373.6066666666666,High increase,11038.48,7941.133333333332,High increase,-564.24,318.73666666666674,Decrease,-441.62,237.44666666666663,Decrease,-29.68,11.656666666666666,Decrease,-437.94,260.2233333333333,Decrease,-16340.31,9517.703333333331,Decrease,-96.74,67.83666666666666,Decrease,58.79,3.4166666666666665,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,66907.58,,0
47.0,LUCKNOW,8704,72780,6975,156512,3003,106297,2824,128119,2201,122263,1918,125416,1796,135440,6400,586810,1272,127200,0,0,0,0,0,0,0,0,0,0,35093,1560837,2020,61,,0.19,0.0,0.0,0.0,3890.88,0.0,0.0,0.0,0.0,0.0,3891.07,0.0,2882.93,115.96,655.23,24.36,197.54,0.0,197.54,3876.01,99.61,15.06,1.2,1.13,0.76,0.0,3.09,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,15852.560000000001,37130.12,1
47.0,LUCKNOW,16194,135475,15300,349915,5946,210194,4688,212067,3631,201206,3090,201840,2500,188515,5030,458584,6179,617900,0,0,0,0,0,0,0,0,0,0,62558,2575696,2021,61,,-14.61,0.0,0.0,0.0,9198.72,0.0,0.0,0.0,0.0,0.0,9184.11,0.0,5276.24,196.48,3163.94,238.83,292.07,0.0,292.07,9167.55,99.82,16.56,5.51,0.36,3.16,0.14,9.17,7490.0,,No trend yet,62695.0,,No trend yet,8325.0,,No trend yet,193403.0,,No trend yet,2943.0,,No trend yet,103897.0,,No trend yet,1864.0,,No trend yet,83948.0,,No trend yet,1430.0,,No trend yet,78943.0,,No trend yet,1172.0,,No trend yet,76424.0,,No trend yet,704.0,,No trend yet,53075.0,,No trend yet,-1370.0,,No trend yet,-128226.0,,No trend yet,4907.0,,No trend yet,490700.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,27465.0,,No trend yet,1014859.0,,No trend yet,,,No trend yet,-14.8,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,5307.839999999999,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,5293.040000000001,,No trend yet,0.0,,No trend yet,2393.31,,No trend yet,80.52,,No trend yet,2508.71,,No trend yet,214.47000000000003,,No trend yet,94.53,,No trend yet,0.0,,No trend yet,94.53,,No trend yet,5291.539999999999,,No trend yet,0.2099999999999937,,No trend yet,1.4999999999999982,,No trend yet,4.31,,No trend yet,-0.7699999999999999,,No trend yet,2.4000000000000004,,No trend yet,0.14,,No trend yet,6.08,,No trend yet,37130.12,24911.190000000006,1
48.0,LUCKNOW,15085,116123,10287,230154,4419,156027,3880,175370,2907,161594,4648,297562,2384,179928,5518,498566,4570,457000,6,611,0,0,0,0,0,0,0,0,53704,2272935,2022,61,,-23.16,0.0,0.0,0.0,6131.25,0.0,0.0,0.0,0.0,0.0,6108.09,0.0,4640.81,180.56,832.81,84.54,364.11,0.0,364.11,6102.83,99.91,5.25,3.77,2.97,2.97,0.33,10.04,-1109.0,13327.666666666666,High increase,-19352.0,108126.0,Slight increase,-5013.0,10854.0,Stable,-119761.0,245527.0,Stable,-1527.0,4456.0,Stable,-54167.0,157506.0,Stable,-808.0,3797.3333333333335,Slight increase,-36697.0,171852.0,Slight increase,-724.0,2913.0,Stable,-39612.0,161687.66666666666,Stable,1558.0,3218.6666666666665,High increase,95722.0,208272.66666666663,High increase,-116.0,2226.6666666666665,Slight increase,-8587.0,167961.0,Slight increase,488.0,5649.333333333333,Stable,39982.0,514653.3333333333,Stable,-1609.0,4007.0,High increase,-160900.0,400700.0,High increase,6.0,2.0,High increase,611.0,203.66666666666663,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-8854.0,50451.66666666666,Slight increase,-302761.0,2136489.333333333,Slight increase,,,No trend yet,-8.55,-12.526666666666666,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-3067.47,6406.95,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-3076.0200000000004,6394.423333333333,Stable,0.0,0.0,Stable,-635.4299999999994,4266.66,Slight increase,-15.919999999999987,164.33333333333334,Slight increase,-2331.13,1550.66,Decrease,-154.29000000000002,115.91,Decrease,72.04000000000002,284.5733333333333,High increase,0.0,0.0,Stable,72.04000000000002,284.5733333333333,High increase,-3064.72,6382.13,Stable,0.0900000000000034,99.78,Slight increase,-11.31,12.29,Decrease,-1.7399999999999998,3.4933333333333336,Slight increase,2.6100000000000003,1.4866666666666666,High increase,-0.1899999999999999,2.296666666666667,High increase,0.19,0.1566666666666666,High increase,0.8699999999999992,7.433333333333333,High increase,24911.190000000006,29040.59,1
48.0,LUCKNOW,11462,91753,8111,183810,3743,131735,2993,135256,2495,138467,2165,141347,1689,127487,3884,354617,3152,315200,20,2026,0,0,0,0,0,0,0,0,39714,1621698,2023,61,,-42.26,0.0,0.0,0.0,7164.35,0.0,0.0,0.0,0.0,0.0,7122.1,0.0,3468.54,223.56,2734.52,297.18,418.86,3.55,422.41,7146.2,100.34,-24.1,0.47,0.74,1.37,0.09,2.67,-3623.0,14247.0,Decrease,-24370.0,114450.33333333331,Decrease,-2176.0,11232.666666666666,Decrease,-46344.0,254626.3333333333,Decrease,-676.0,4702.666666666667,Decrease,-24292.0,165985.33333333334,Decrease,-887.0,3853.6666666666665,Decrease,-40114.0,174231.0,Decrease,-412.0,3011.0,Decrease,-23127.0,167089.0,Decrease,-2483.0,3301.0,Decrease,-156215.0,213583.0,Decrease,-695.0,2191.0,Decrease,-52441.0,165310.0,Decrease,-1634.0,4810.666666666667,Decrease,-143949.0,437255.6666666667,Decrease,-1418.0,4633.666666666667,Decrease,-141800.0,463366.6666666667,Decrease,14.0,8.666666666666666,High increase,1415.0,879.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-13990.0,51992.0,Decrease,-651237.0,2156776.333333333,Decrease,,,No trend yet,-19.1,-26.676666666666662,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,1033.1000000000004,7498.106666666667,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,1014.0100000000002,7471.433333333334,Stable,0.0,0.0,Stable,-1172.2700000000004,4461.863333333334,Decrease,43.0,200.2,High increase,1901.71,2243.7566666666667,High increase,212.64,206.85,High increase,54.75,358.34666666666664,High increase,3.55,1.1833333333333331,High increase,58.30000000000001,359.53000000000003,High increase,1043.37,7472.193333333333,Stable,0.4300000000000068,100.02333333333333,Slight increase,-29.35,-0.7633333333333342,Decrease,-3.3,3.25,Decrease,-2.2300000000000004,1.356666666666667,Decrease,-1.6,2.5,Decrease,-0.24,0.1866666666666666,Decrease,-7.369999999999999,7.293333333333333,Decrease,29040.59,22617.36,1
47.0,LUCKNOW,8963,63864,6289,139538,2885,101706,2397,108866,2239,124466,2165,141368,2063,156218,4268,382956,2426,242600,11,1113,0,0,0,0,0,0,0,0,33706,1462695,2024,61,,-54.64,0.0,0.0,0.0,5586.18,0.0,5531.54,3379.42,339.33,1371.89,154.08,326.83,1.16,327.99,5572.71,100.74,-41.17,0.81,0.28,8.52,1.04,10.65,,,,,,-2499.0,11836.666666666666,Decrease,-27889.0,90580.0,Decrease,-1822.0,8229.0,Decrease,-44272.0,184500.66666666663,Decrease,-858.0,3682.3333333333335,Decrease,-30029.0,129822.66666666669,Decrease,-596.0,3090.0,Decrease,-26390.0,139830.66666666666,Decrease,-256.0,2547.0,Decrease,-14001.0,141509.0,Decrease,0.0,2992.6666666666665,Decrease,21.0,193425.66666666663,Decrease,374.0,2045.3333333333333,Slight increase,28731.0,154544.33333333334,Slight increase,384.0,4556.666666666667,Stable,28339.0,412046.3333333333,Stable,-726.0,3382.6666666666665,Decrease,-72600.0,338266.6666666667,Decrease,-9.0,12.333333333333334,Decrease,-913.0,1250.0,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-6008.0,42374.66666666666,Decrease,-159003.0,1785776.0,Decrease,,,No trend yet,-12.380000000000004,-40.02,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-1578.17,6293.926666666667,Decrease,0.0,0.0,Stable,5531.54,1843.8466666666664,High increase,3379.42,1126.4733333333334,High increase,339.33,113.11,High increase,1371.89,457.2966666666667,High increase,-6968.02,4461.423333333333,Decrease,326.83,108.94333333333331,High increase,-3467.38,2703.5033333333336,Decrease,104.43,244.03666666666663,High increase,2838.19,3046.68,High increase,-196.44,160.82000000000002,Decrease,-460.03,247.26666666666665,Decrease,-2.74,1.4533333333333331,Decrease,-422.13000000000005,262.26666666666665,Decrease,-7137.679999999999,4419.183333333333,Decrease,-99.3,67.09666666666666,Decrease,34.75,-2.7333333333333325,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,22617.36,,0
48.0,MAHARAJGANJ,27485,266435,31936,721842,15456,542593,13946,631283,11890,662706,11511,753704,9306,703124,23386,2128791,3567,356700,0,0,0,0,0,0,0,0,0,0,148483,6767178,2020,34,,77.69,0.0,0.0,0.0,15972.94,0.0,0.0,0.0,0.0,0.0,16050.63,0.0,12610.97,234.73,2479.96,1.86,623.19,5.74,628.93,15956.45,99.41,94.18,20.05,4.3,12.06,0.06,36.47,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,64909.62,141436.43,0
48.0,MAHARAJGANJ,62085,561125,50122,1134605,18221,644716,17958,802516,14868,825555,12716,840516,10188,770438,29769,2709211,17660,1766000,1,104,0,0,0,0,0,0,0,0,233588,10054786,2021,34,,37.3,0.0,0.0,0.0,35117.94,0.0,0.0,0.0,0.0,0.0,35155.24,0.0,21066.39,774.63,12509.47,143.43,577.22,1.5,578.72,35072.64,99.77,82.6,22.14,7.18,80.47,0.0,109.79,34600.0,,No trend yet,294690.0,,No trend yet,18186.0,,No trend yet,412763.0,,No trend yet,2765.0,,No trend yet,102123.0,,No trend yet,4012.0,,No trend yet,171233.0,,No trend yet,2978.0,,No trend yet,162849.0,,No trend yet,1205.0,,No trend yet,86812.0,,No trend yet,882.0,,No trend yet,67314.0,,No trend yet,6383.0,,No trend yet,580420.0,,No trend yet,14093.0,,No trend yet,1409300.0,,No trend yet,1.0,,No trend yet,104.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,85105.0,,No trend yet,3287608.0,,No trend yet,,,No trend yet,-40.39,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,19145.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,19104.61,,No trend yet,0.0,,No trend yet,8455.42,,No trend yet,539.9,,No trend yet,10029.509999999998,,No trend yet,141.57,,No trend yet,-45.97000000000003,,No trend yet,-4.24,,No trend yet,-50.20999999999992,,No trend yet,19116.19,,No trend yet,0.3599999999999994,,No trend yet,-11.580000000000013,,No trend yet,2.09,,No trend yet,2.88,,No trend yet,68.41,,No trend yet,-0.06,,No trend yet,73.32000000000001,,No trend yet,141436.43,67733.20999999999,0
49.0,MAHARAJGANJ,42964,397061,31710,739443,11831,419659,13578,604141,11845,659242,9949,655094,7393,556766,13947,1251444,15387,1538700,0,0,0,0,0,0,0,0,0,0,158604,6821550,2022,34,,-126.8,0.0,0.0,0.0,16809.85,0.0,0.0,0.0,0.0,0.0,16683.05,0.0,13727.97,218.11,2086.27,14.12,714.55,5.29,719.84,16766.3,100.5,-83.24,18.08,26.22,4.37,0.03,48.7,-19121.0,44178.0,Stable,-164064.0,408207.0,Stable,-18412.0,37922.66666666666,Decrease,-395162.0,865296.6666666666,Decrease,-6390.0,15169.333333333334,Decrease,-225057.0,535656.0,Decrease,-4380.0,15160.666666666666,Decrease,-198375.0,679313.3333333334,Decrease,-3023.0,12867.666666666666,Stable,-166313.0,715834.3333333334,Stable,-2767.0,11392.0,Decrease,-185422.0,749771.3333333334,Decrease,-2795.0,8962.333333333334,Decrease,-213672.0,676776.0,Decrease,-15822.0,22367.33333333333,Decrease,-1457767.0,2029815.3333333333,Decrease,-2273.0,12204.666666666666,High increase,-227300.0,1220466.6666666667,High increase,-1.0,0.3333333333333333,Decrease,-104.0,34.666666666666664,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-74984.0,180225.0,Decrease,-3233236.0,7881171.333333333,Decrease,,,No trend yet,-164.1,-3.936666666666667,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-18308.090000000004,22633.57666666667,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-18472.19,22629.64,Decrease,0.0,0.0,Stable,-7338.42,15801.776666666668,Decrease,-556.52,409.1566666666667,Decrease,-10423.2,5691.899999999999,Decrease,-129.31,53.13666666666668,Decrease,137.32999999999993,638.32,High increase,3.79,4.176666666666667,High increase,141.12,642.4966666666667,High increase,-18306.34,22598.463333333333,Decrease,0.730000000000004,99.89333333333332,Slight increase,-165.83999999999995,31.180000000000003,Decrease,-4.060000000000002,20.09,Decrease,19.04,12.566666666666668,High increase,-76.1,32.300000000000004,Decrease,0.03,0.03,Stable,-61.09,64.98666666666666,Decrease,67733.20999999999,112165.59,0
49.0,MAHARAJGANJ,32385,346279,36557,863343,14790,523013,17241,768398,13748,763422,11089,729511,8608,649592,17835,1613143,14479,1447900,393,39801,0,0,0,0,0,0,0,0,167125,7744402,2023,34,,-281.93,0.0,0.0,0.0,28013.52,0.0,0.0,0.0,0.0,0.0,27731.59,0.0,16650.09,761.7,9462.4,196.94,829.96,20.96,850.92,27922.05,100.69,-190.46,12.26,8.56,27.43,0.33,48.58,-10579.0,45811.333333333336,Decrease,-50782.0,434821.6666666667,Decrease,4847.0,39463.0,Stable,123900.0,912463.6666666666,Stable,2959.0,14947.333333333334,Stable,103354.0,529129.3333333334,Stable,3663.0,16259.0,Slight increase,164257.0,725018.3333333334,Slight increase,1903.0,13487.0,Slight increase,104180.0,749406.3333333334,Slight increase,1140.0,11251.333333333334,Stable,74417.0,741707.0,Stable,1215.0,8729.666666666666,Stable,92826.0,658932.0,Stable,3888.0,20517.0,Decrease,361699.0,1857932.6666666667,Decrease,-908.0,15842.0,Stable,-90800.0,1584200.0,Stable,393.0,131.33333333333334,High increase,39801.0,13301.666666666666,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,8521.0,186439.0,Decrease,922852.0,8206912.666666667,Stable,,,No trend yet,-155.13,-123.81,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,11203.670000000002,26647.103333333333,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,11048.54,26523.29333333333,Slight increase,0.0,0.0,Stable,2922.120000000001,17148.149999999998,Stable,543.59,584.8133333333334,High increase,7376.129999999999,8019.38,High increase,182.82,118.16333333333334,High increase,115.41000000000008,707.2433333333333,High increase,15.670000000000002,9.25,High increase,131.07999999999993,716.4933333333333,High increase,11155.75,26586.996666666662,Slight increase,0.1899999999999977,100.32,Slight increase,-107.22,-63.70000000000001,Decrease,-5.819999999999999,17.493333333333336,Decrease,-17.659999999999997,13.986666666666666,Decrease,23.06,37.42333333333333,Decrease,0.3,0.12,High increase,-0.1200000000000045,69.02333333333333,Decrease,112165.59,122012.57999999999,0
48.0,MAHARAJGANJ,29904,312582,33236,769395,15945,567073,15184,685449,14323,797382,11877,778968,10543,795435,25459,2301810,10798,1079800,249,25282,0,0,0,0,0,0,0,0,167518,8113176,2024,34,,-323.97,0.0,0.0,0.0,30599.23,0.0,30275.26,18507.78,1335.41,9447.98,451.32,623.86,5.98,629.83,30372.34,100.32,-97.08,18.14,4.6,15.83,3.59,42.16,,,,,,-2481.0,35084.333333333336,Decrease,-33697.0,351974.0,Decrease,-3321.0,33834.333333333336,Stable,-93948.0,790727.0,Stable,1155.0,14188.666666666666,High increase,44060.0,503248.3333333333,High increase,-2057.0,15334.333333333334,Stable,-82949.0,685996.0,Stable,575.0,13305.333333333334,Slight increase,33960.0,740015.3333333334,Slight increase,788.0,10971.666666666666,Slight increase,49457.0,721191.0,Slight increase,1935.0,8848.0,High increase,145843.0,667264.3333333334,High increase,7624.0,19080.33333333333,High increase,688667.0,1722132.3333333333,High increase,-3681.0,13554.666666666666,Decrease,-368100.0,1355466.6666666667,Decrease,-144.0,214.0,High increase,-14519.0,21694.33333333333,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,393.0,164415.66666666666,Slight increase,368774.0,7559709.333333333,Slight increase,,,No trend yet,-42.04000000000002,-244.23333333333332,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,2585.709999999999,25140.86666666667,High increase,0.0,0.0,Stable,30275.26,10091.753333333332,High increase,18507.78,6169.259999999999,High increase,1335.41,445.1366666666667,High increase,9447.98,3149.3266666666664,High increase,-27280.27,14955.32,Decrease,623.86,207.95333333333332,High increase,-16644.11,10128.013333333332,Decrease,-131.87,536.5466666666667,High increase,20909.94,13973.669999999998,High increase,-96.62,103.79333333333334,Stable,-927.04,482.4766666666667,Decrease,-2.8200000000000003,14.796666666666669,High increase,-846.3199999999999,525.12,Decrease,-27906.22,14901.393333333332,Decrease,-97.1,68.26,Decrease,232.62,-77.18,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,122012.57999999999,,0
